Date,Open,High,Low,Close,Adj Close,Volume
2017-06-08,8925.000000,8950.000000,8550.000000,8600.000000,7152.322266,44088100
2017-06-09,8600.000000,8600.000000,8450.000000,8500.000000,7069.155762,27551100
2017-06-12,8400.000000,8500.000000,8325.000000,8475.000000,7248.771484,11935200
2017-06-13,8475.000000,8550.000000,8450.000000,8475.000000,7248.771484,14432200
2017-06-14,8500.000000,8550.000000,8425.000000,8550.000000,7312.919922,20291100
2017-06-15,8550.000000,8550.000000,8475.000000,8500.000000,7270.154297,16345000
2017-06-16,8500.000000,8525.000000,8325.000000,8325.000000,7120.474609,16091100
2017-06-19,8400.000000,8425.000000,8300.000000,8325.000000,7120.474609,11059000
2017-06-20,8375.000000,8525.000000,8350.000000,8500.000000,7270.154297,9129900
2017-06-21,8450.000000,8550.000000,8400.000000,8500.000000,7270.154297,7901700
2017-06-22,8450.000000,8625.000000,8450.000000,8600.000000,7355.685547,13105900
2017-06-23,8600.000000,8600.000000,8600.000000,8600.000000,7355.685547,0
2017-06-26,8600.000000,8600.000000,8600.000000,8600.000000,7355.685547,0
2017-06-27,8600.000000,8600.000000,8600.000000,8600.000000,7355.685547,0
2017-06-28,8600.000000,8600.000000,8600.000000,8600.000000,7355.685547,0
2017-06-29,8600.000000,8600.000000,8600.000000,8600.000000,7355.685547,0
2017-06-30,8600.000000,8600.000000,8600.000000,8600.000000,7355.685547,0
2017-07-03,8650.000000,8775.000000,8600.000000,8775.000000,7505.365723,13126900
2017-07-04,8700.000000,8750.000000,8675.000000,8750.000000,7483.982422,11112700
2017-07-05,8750.000000,8750.000000,8550.000000,8750.000000,7483.982422,8292900
2017-07-06,8750.000000,8750.000000,8650.000000,8750.000000,7483.982422,4677100
2017-07-07,8750.000000,8750.000000,8625.000000,8750.000000,7483.982422,7710200
2017-07-10,8750.000000,8750.000000,8575.000000,8600.000000,7355.685547,4228200
2017-07-11,8675.000000,8675.000000,8550.000000,8675.000000,7419.833984,5029200
2017-07-12,8650.000000,8700.000000,8550.000000,8700.000000,7441.217285,7133400
2017-07-13,8750.000000,8800.000000,8700.000000,8750.000000,7483.982422,9377600
2017-07-14,8750.000000,8800.000000,8650.000000,8775.000000,7505.365723,4365900
2017-07-17,8800.000000,8800.000000,8650.000000,8775.000000,7505.365723,4656000
2017-07-18,8775.000000,8775.000000,8675.000000,8775.000000,7505.365723,3183700
2017-07-19,8750.000000,8750.000000,8625.000000,8675.000000,7419.833984,5206000
2017-07-20,8675.000000,8775.000000,8675.000000,8775.000000,7505.365723,2737900
2017-07-21,8800.000000,8800.000000,8500.000000,8575.000000,7334.303223,7429900
2017-07-24,8500.000000,8725.000000,8475.000000,8725.000000,7462.599609,4864600
2017-07-25,8725.000000,8725.000000,8575.000000,8725.000000,7462.599609,6022900
2017-07-26,8625.000000,8725.000000,8550.000000,8625.000000,7377.067871,4887700
2017-07-27,8675.000000,8675.000000,8525.000000,8600.000000,7355.685547,4113200
2017-07-28,8500.000000,8625.000000,8450.000000,8600.000000,7355.685547,7315500
2017-07-31,8500.000000,8600.000000,8250.000000,8375.000000,7163.240234,12752100
2017-08-01,8400.000000,8450.000000,8225.000000,8300.000000,7099.091797,9058200
2017-08-02,8300.000000,8350.000000,8250.000000,8300.000000,7099.091797,4753300
2017-08-03,8300.000000,8350.000000,8225.000000,8250.000000,7056.326172,6708500
2017-08-04,8225.000000,8325.000000,8175.000000,8225.000000,7034.942871,6600200
2017-08-07,8250.000000,8350.000000,8150.000000,8200.000000,7013.560059,6799900
2017-08-08,8200.000000,8400.000000,8200.000000,8400.000000,7184.623047,4036400
2017-08-09,8325.000000,8400.000000,8200.000000,8400.000000,7184.623047,7303600
2017-08-10,8450.000000,8475.000000,8275.000000,8450.000000,7227.389160,3290400
2017-08-11,8425.000000,8425.000000,8225.000000,8250.000000,7056.326172,6379900
2017-08-14,8325.000000,8350.000000,8250.000000,8250.000000,7056.326172,2446300
2017-08-15,8300.000000,8350.000000,8225.000000,8325.000000,7120.474609,2245000
2017-08-16,8275.000000,8375.000000,8275.000000,8375.000000,7163.240234,4965000
2017-08-17,8375.000000,8375.000000,8375.000000,8375.000000,7163.240234,0
2017-08-18,8300.000000,8450.000000,8300.000000,8400.000000,7184.623047,3986300
2017-08-21,8300.000000,8375.000000,8275.000000,8300.000000,7099.091797,3944700
2017-08-22,8400.000000,8400.000000,8300.000000,8325.000000,7120.474609,4511500
2017-08-23,8375.000000,8375.000000,8275.000000,8350.000000,7141.857422,4373400
2017-08-24,8275.000000,8425.000000,8275.000000,8400.000000,7184.623047,4660700
2017-08-25,8400.000000,8600.000000,8400.000000,8600.000000,7355.685547,6548800
2017-08-28,8600.000000,8625.000000,8500.000000,8625.000000,7377.067871,1562800
2017-08-29,8625.000000,8700.000000,8525.000000,8675.000000,7419.833984,3673100
2017-08-30,8675.000000,8700.000000,8550.000000,8675.000000,7419.833984,5397500
2017-08-31,8650.000000,8650.000000,8375.000000,8375.000000,7163.240234,7684600
2017-09-01,8375.000000,8375.000000,8375.000000,8375.000000,7163.240234,0
2017-09-04,8400.000000,8450.000000,8350.000000,8375.000000,7163.240234,4531000
2017-09-05,8375.000000,8400.000000,8275.000000,8375.000000,7163.240234,3513700
2017-09-06,8375.000000,8400.000000,8300.000000,8375.000000,7163.240234,4532000
2017-09-07,8350.000000,8550.000000,8325.000000,8525.000000,7291.537598,4356300
2017-09-08,8550.000000,8675.000000,8525.000000,8650.000000,7398.451172,5785600
2017-09-11,8650.000000,8700.000000,8575.000000,8600.000000,7355.685547,3978600
2017-09-12,8650.000000,8700.000000,8575.000000,8700.000000,7441.217285,4194200
2017-09-13,8700.000000,8700.000000,8575.000000,8575.000000,7334.303223,2842700
2017-09-14,8550.000000,8575.000000,8500.000000,8525.000000,7291.537598,4132100
2017-09-15,8525.000000,8575.000000,8425.000000,8500.000000,7270.154297,11066600
2017-09-18,8500.000000,8600.000000,8450.000000,8475.000000,7248.771484,3842600
2017-09-19,8475.000000,8600.000000,8400.000000,8575.000000,7334.303223,7630800
2017-09-20,8550.000000,8725.000000,8500.000000,8725.000000,7462.599609,6021600
2017-09-21,8725.000000,8725.000000,8725.000000,8725.000000,7462.599609,0
2017-09-22,8750.000000,8750.000000,8525.000000,8525.000000,7291.537598,9517400
2017-09-25,8525.000000,8625.000000,8525.000000,8625.000000,7377.067871,2846600
2017-09-26,8600.000000,8600.000000,8475.000000,8525.000000,7291.537598,5980400
2017-09-27,8550.000000,8550.000000,8450.000000,8550.000000,7312.919922,7354500
2017-09-28,8575.000000,8575.000000,8400.000000,8400.000000,7184.623047,6959900
2017-09-29,8425.000000,8575.000000,8425.000000,8425.000000,7206.005859,7300700
2017-10-02,8450.000000,8550.000000,8450.000000,8550.000000,7312.919922,3636400
2017-10-03,8550.000000,8675.000000,8500.000000,8600.000000,7355.685547,7394100
2017-10-04,8675.000000,8675.000000,8525.000000,8600.000000,7355.685547,2437300
2017-10-05,8600.000000,8625.000000,8425.000000,8425.000000,7206.005859,10440500
2017-10-06,8425.000000,8500.000000,8400.000000,8400.000000,7184.623047,5878000
2017-10-09,8400.000000,8425.000000,8325.000000,8400.000000,7184.623047,9358800
2017-10-10,8400.000000,8425.000000,8350.000000,8425.000000,7206.005859,5187400
2017-10-11,8400.000000,8425.000000,8275.000000,8375.000000,7163.240234,9194200
2017-10-12,8350.000000,8450.000000,8350.000000,8400.000000,7184.623047,7717900
2017-10-13,8400.000000,8400.000000,8325.000000,8325.000000,7120.474609,17438600
2017-10-16,8325.000000,8375.000000,8250.000000,8325.000000,7120.474609,6637200
2017-10-17,8325.000000,8350.000000,8200.000000,8250.000000,7056.326172,7392100
2017-10-18,8250.000000,8325.000000,8175.000000,8325.000000,7120.474609,5620100
2017-10-19,8325.000000,8325.000000,8150.000000,8150.000000,6970.795410,6156900
2017-10-20,8225.000000,8300.000000,8175.000000,8225.000000,7034.942871,3576900
2017-10-23,8250.000000,8400.000000,8250.000000,8350.000000,7141.857422,4812800
2017-10-24,8400.000000,8450.000000,8325.000000,8400.000000,7184.623047,5353100
2017-10-25,8350.000000,8475.000000,8350.000000,8475.000000,7248.771484,4369200
2017-10-26,8450.000000,8500.000000,8225.000000,8475.000000,7248.771484,11333500
2017-10-27,8475.000000,8475.000000,8250.000000,8250.000000,7056.326172,6246400
2017-10-30,8325.000000,8325.000000,8150.000000,8150.000000,6970.795410,6944500
2017-10-31,8300.000000,8300.000000,8200.000000,8200.000000,7013.560059,6001300
2017-11-01,8275.000000,8300.000000,8200.000000,8200.000000,7013.560059,5341700
2017-11-02,8175.000000,8325.000000,8100.000000,8100.000000,6928.030273,6435600
2017-11-03,8150.000000,8250.000000,8100.000000,8225.000000,7034.942871,5582300
2017-11-06,8250.000000,8250.000000,8175.000000,8200.000000,7013.560059,4338100
2017-11-07,8225.000000,8225.000000,8025.000000,8125.000000,6949.412598,13398500
2017-11-08,8125.000000,8150.000000,8050.000000,8075.000000,6906.646973,5650000
2017-11-09,8100.000000,8100.000000,7950.000000,7950.000000,6799.732910,11225200
2017-11-10,8050.000000,8100.000000,8000.000000,8025.000000,6863.881348,10264200
2017-11-13,8025.000000,8075.000000,7950.000000,7950.000000,6799.732910,6142600
2017-11-14,8000.000000,8050.000000,7950.000000,7950.000000,6799.732910,2857300
2017-11-15,8000.000000,8025.000000,7875.000000,7875.000000,6735.583984,4615700
2017-11-16,7850.000000,7900.000000,7750.000000,7750.000000,6628.669922,10602100
2017-11-17,7775.000000,7925.000000,7750.000000,7800.000000,6671.435547,13645600
2017-11-20,7875.000000,7975.000000,7800.000000,7800.000000,6671.435547,9330600
2017-11-21,7775.000000,7825.000000,7700.000000,7725.000000,6607.287598,9885300
2017-11-22,7675.000000,7800.000000,7675.000000,7725.000000,6607.287598,7497000
2017-11-23,7775.000000,7900.000000,7725.000000,7800.000000,6671.435547,10216400
2017-11-24,7750.000000,7775.000000,7675.000000,7700.000000,6585.904785,9343400
2017-11-27,7750.000000,7825.000000,7700.000000,7825.000000,6692.818848,12473100
2017-11-28,7850.000000,7850.000000,7650.000000,7700.000000,6585.904785,14653400
2017-11-29,7700.000000,7750.000000,7600.000000,7600.000000,6500.373047,11133500
2017-11-30,7550.000000,7675.000000,7325.000000,7325.000000,6265.162598,27027000
2017-12-01,7325.000000,7325.000000,7325.000000,7325.000000,6265.162598,0
2017-12-04,7500.000000,7525.000000,7300.000000,7300.000000,6243.779785,14221600
2017-12-05,7400.000000,7400.000000,7275.000000,7300.000000,6243.779785,13366800
2017-12-06,7350.000000,7400.000000,7300.000000,7325.000000,6265.162598,8356500
2017-12-07,7300.000000,7400.000000,7300.000000,7325.000000,6265.162598,8866800
2017-12-08,7400.000000,7425.000000,7300.000000,7375.000000,6307.928223,9393400
2017-12-11,7400.000000,7425.000000,7350.000000,7375.000000,6307.928223,6757400
2017-12-12,7350.000000,7400.000000,7275.000000,7350.000000,6286.544922,12214700
2017-12-13,7350.000000,7475.000000,7325.000000,7475.000000,6393.459473,18456700
2017-12-14,7475.000000,7675.000000,7475.000000,7525.000000,6436.225098,15601800
2017-12-15,7525.000000,7525.000000,7400.000000,7450.000000,6372.076172,16750900
2017-12-18,7400.000000,7500.000000,7375.000000,7500.000000,6414.842285,9181300
2017-12-19,7500.000000,7700.000000,7475.000000,7650.000000,6543.138672,15706100
2017-12-20,7650.000000,7700.000000,7425.000000,7550.000000,6457.607422,14606300
2017-12-21,7525.000000,7600.000000,7475.000000,7600.000000,6500.373047,10857700
2017-12-22,7600.000000,7625.000000,7575.000000,7625.000000,6521.756348,4686000
2017-12-25,7625.000000,7625.000000,7625.000000,7625.000000,6521.756348,0
2017-12-26,7625.000000,7625.000000,7625.000000,7625.000000,6521.756348,0
2017-12-27,7625.000000,7625.000000,7575.000000,7625.000000,6521.756348,3274600
2017-12-28,7650.000000,7700.000000,7600.000000,7700.000000,6585.904785,10295800
2017-12-29,7700.000000,7775.000000,7600.000000,7625.000000,6521.756348,12848100
2018-01-01,7625.000000,7625.000000,7625.000000,7625.000000,6521.756348,0
2018-01-02,7650.000000,7700.000000,7550.000000,7550.000000,6457.607422,6875700
2018-01-03,7600.000000,7700.000000,7600.000000,7650.000000,6543.138672,11532300
2018-01-04,7650.000000,7725.000000,7600.000000,7725.000000,6607.287598,6861700
2018-01-05,7700.000000,7700.000000,7625.000000,7675.000000,6564.521973,8060200
2018-01-08,7700.000000,7875.000000,7700.000000,7850.000000,6714.201660,13357200
2018-01-09,7825.000000,7850.000000,7775.000000,7825.000000,6692.818848,13531800
2018-01-10,7875.000000,7875.000000,7800.000000,7825.000000,6692.818848,9997600
2018-01-11,7800.000000,7875.000000,7750.000000,7875.000000,6735.583984,5038700
2018-01-12,7875.000000,7900.000000,7800.000000,7850.000000,6714.201660,8527900
2018-01-15,7850.000000,7875.000000,7775.000000,7800.000000,6671.435547,2802200
2018-01-16,7800.000000,7900.000000,7775.000000,7900.000000,6756.967285,15046200
2018-01-17,7900.000000,7975.000000,7875.000000,7950.000000,6799.732910,13872400
2018-01-18,7900.000000,7975.000000,7875.000000,7900.000000,6756.967285,7602900
2018-01-19,7925.000000,7925.000000,7850.000000,7925.000000,6778.349609,6292200
2018-01-22,7925.000000,8100.000000,7925.000000,8075.000000,6906.646973,19058300
2018-01-23,8075.000000,8125.000000,8000.000000,8125.000000,6949.412598,14253300
2018-01-24,8025.000000,8125.000000,8025.000000,8075.000000,6906.646973,7079200
2018-01-25,8075.000000,8100.000000,7900.000000,8000.000000,6842.498535,7476600
2018-01-26,8000.000000,8075.000000,7975.000000,8075.000000,6906.646973,3990400
2018-01-29,8100.000000,8100.000000,7975.000000,8075.000000,6906.646973,6652900
2018-01-30,8125.000000,8125.000000,7800.000000,7800.000000,6671.435547,11507100
2018-01-31,7800.000000,7875.000000,7700.000000,7750.000000,6628.669922,11965100
2018-02-01,7750.000000,7900.000000,7700.000000,7700.000000,6585.904785,10204300
2018-02-02,7800.000000,7875.000000,7750.000000,7775.000000,6650.053223,4592300
2018-02-05,7600.000000,7875.000000,7575.000000,7800.000000,6671.435547,5115700
2018-02-06,7700.000000,7775.000000,7650.000000,7650.000000,6543.138672,16499000
2018-02-07,7800.000000,7925.000000,7700.000000,7925.000000,6778.349609,9916400
2018-02-08,7900.000000,7900.000000,7825.000000,7850.000000,6714.201660,6543200
2018-02-09,7750.000000,7875.000000,7725.000000,7750.000000,6628.669922,8919100
2018-02-12,7775.000000,7825.000000,7750.000000,7775.000000,6650.053223,3646800
2018-02-13,7725.000000,7825.000000,7725.000000,7750.000000,6628.669922,10107000
2018-02-14,7750.000000,7850.000000,7750.000000,7825.000000,6692.818848,3861800
2018-02-15,7850.000000,7850.000000,7800.000000,7800.000000,6671.435547,4137500
2018-02-16,7800.000000,7800.000000,7800.000000,7800.000000,6671.435547,0
2018-02-19,7850.000000,7875.000000,7775.000000,7850.000000,6714.201660,4795300
2018-02-20,7800.000000,7875.000000,7725.000000,7750.000000,6628.669922,3427900
2018-02-21,7750.000000,7775.000000,7625.000000,7625.000000,6521.756348,10740300
2018-02-22,7650.000000,7750.000000,7625.000000,7700.000000,6585.904785,6050200
2018-02-23,7725.000000,7775.000000,7625.000000,7625.000000,6521.756348,6811800
2018-02-26,7650.000000,7675.000000,7550.000000,7550.000000,6457.607422,7874900
2018-02-27,7625.000000,7675.000000,7550.000000,7575.000000,6478.990723,7910600
2018-02-28,7550.000000,7650.000000,7550.000000,7575.000000,6478.990723,10388200
2018-03-01,7575.000000,7800.000000,7550.000000,7775.000000,6650.053223,8506100
2018-03-02,7750.000000,7775.000000,7675.000000,7700.000000,6585.904785,6042200
2018-03-05,7700.000000,7700.000000,7575.000000,7600.000000,6500.373047,13235400
2018-03-06,7600.000000,7600.000000,7450.000000,7450.000000,6372.076172,11197500
2018-03-07,7450.000000,7450.000000,7250.000000,7275.000000,6222.396973,9955000
2018-03-08,7300.000000,7500.000000,7300.000000,7325.000000,6265.162598,9359200
2018-03-09,7450.000000,7500.000000,7375.000000,7450.000000,6372.076172,3127000
2018-03-12,7525.000000,7600.000000,7500.000000,7550.000000,6457.607422,6550500
2018-03-13,7550.000000,7575.000000,7475.000000,7500.000000,6414.842285,7593700
2018-03-14,7600.000000,7600.000000,7325.000000,7325.000000,6265.162598,3518500
2018-03-15,7425.000000,7425.000000,7150.000000,7175.000000,6136.865723,7585400
2018-03-16,7175.000000,7325.000000,7075.000000,7150.000000,6115.483398,14475200
2018-03-19,7150.000000,7350.000000,7150.000000,7200.000000,6158.248535,3136100
2018-03-20,7200.000000,7275.000000,7000.000000,7000.000000,5987.186035,5952200
2018-03-21,7000.000000,7350.000000,7000.000000,7275.000000,6222.396973,7725200
2018-03-22,7325.000000,7400.000000,7150.000000,7150.000000,6115.483398,5782000
2018-03-23,7150.000000,7375.000000,7050.000000,7150.000000,6115.483398,8574000
2018-03-26,7150.000000,7225.000000,7125.000000,7200.000000,6158.248535,3789000
2018-03-27,7250.000000,7350.000000,7050.000000,7150.000000,6115.483398,8866500
2018-03-28,7125.000000,7150.000000,6975.000000,7125.000000,6094.100098,7495400
2018-03-29,7125.000000,7200.000000,7025.000000,7200.000000,6158.248535,8823500
2018-03-30,7200.000000,7200.000000,7200.000000,7200.000000,6158.248535,0
2018-04-02,7250.000000,7350.000000,7150.000000,7350.000000,6286.544922,2889600
2018-04-03,7350.000000,7350.000000,7125.000000,7150.000000,6115.483398,6528100
2018-04-04,7225.000000,7300.000000,7075.000000,7200.000000,6158.248535,5165100
2018-04-05,7200.000000,7225.000000,7125.000000,7125.000000,6094.100098,2348600
2018-04-06,7150.000000,7200.000000,7100.000000,7100.000000,6072.717773,3894200
2018-04-09,7075.000000,7225.000000,7075.000000,7175.000000,6136.865723,6902600
2018-04-10,7125.000000,7275.000000,7125.000000,7250.000000,6201.013672,11617900
2018-04-11,7300.000000,7300.000000,7150.000000,7225.000000,6179.631348,9453000
2018-04-12,7225.000000,7225.000000,7050.000000,7125.000000,6094.100098,10132200
2018-04-13,7150.000000,7175.000000,7050.000000,7075.000000,6051.334473,7042900
2018-04-16,7075.000000,7075.000000,7075.000000,7075.000000,6051.334473,0
2018-04-17,7075.000000,7075.000000,7075.000000,7075.000000,6051.334473,0
2018-04-18,7125.000000,7150.000000,7025.000000,7050.000000,6029.951660,8005200
2018-04-19,7050.000000,7050.000000,7050.000000,7050.000000,6029.951660,0
2018-04-20,7050.000000,7050.000000,7050.000000,7050.000000,6029.951660,0
2018-04-23,7050.000000,7100.000000,6975.000000,7000.000000,5987.186035,8442300
2018-04-24,7050.000000,7050.000000,6900.000000,6900.000000,5901.654785,4391400
2018-04-25,6900.000000,6900.000000,6900.000000,6900.000000,5901.654785,0
2018-04-26,6900.000000,6900.000000,6900.000000,6900.000000,5901.654785,0
2018-04-27,6900.000000,6900.000000,6900.000000,6900.000000,5901.654785,0
2018-04-30,6775.000000,6975.000000,6775.000000,6975.000000,5965.802734,9476200
2018-05-01,6975.000000,6975.000000,6975.000000,6975.000000,5965.802734,0
2018-05-02,6975.000000,6975.000000,6850.000000,6925.000000,5923.037109,7277400
2018-05-03,6800.000000,6850.000000,6700.000000,6725.000000,5751.975098,7637400
2018-05-04,6675.000000,6675.000000,6300.000000,6350.000000,5431.232910,14993100
2018-05-07,6300.000000,6475.000000,6250.000000,6375.000000,5452.615723,4370700
2018-05-08,6375.000000,6450.000000,6200.000000,6200.000000,5302.936523,7322600
2018-05-09,6100.000000,6600.000000,6075.000000,6375.000000,5452.615723,14518000
2018-05-10,6375.000000,6375.000000,6375.000000,6375.000000,5452.615723,0
2018-05-11,6400.000000,6575.000000,6400.000000,6500.000000,5559.529297,7990000
2018-05-14,6350.000000,6500.000000,6325.000000,6450.000000,5516.764160,6590000
2018-05-15,6450.000000,6500.000000,6425.000000,6475.000000,5538.147461,7393200
2018-05-16,6375.000000,6450.000000,6300.000000,6425.000000,5495.381348,6789500
2018-05-17,6500.000000,6500.000000,6300.000000,6300.000000,5388.466797,9836700
2018-05-18,6400.000000,6425.000000,6325.000000,6375.000000,5452.615723,5593800
2018-05-21,6375.000000,6375.000000,6275.000000,6300.000000,5388.466797,10348400
2018-05-22,6500.000000,6650.000000,6375.000000,6550.000000,5602.295410,11034400
2018-05-23,6550.000000,6950.000000,6525.000000,6800.000000,5816.124023,15409400
2018-05-24,6875.000000,7075.000000,6800.000000,6975.000000,5965.802734,16201500
2018-05-25,7000.000000,7025.000000,6800.000000,7025.000000,6008.568848,9524400
2018-05-28,7025.000000,7150.000000,6900.000000,7075.000000,6051.334473,9057800
2018-05-29,7075.000000,7075.000000,7075.000000,7075.000000,6051.334473,0
2018-05-30,7075.000000,7125.000000,6875.000000,7025.000000,6008.568848,11301000
2018-05-31,6900.000000,7075.000000,6875.000000,7075.000000,6051.334473,21651200
2018-06-01,7075.000000,7075.000000,7075.000000,7075.000000,6051.334473,0
2018-06-04,7075.000000,7125.000000,7025.000000,7025.000000,6008.568848,7713300
2018-06-05,7100.000000,7200.000000,7000.000000,7200.000000,6158.248535,8137300
2018-06-06,7250.000000,7250.000000,6975.000000,6975.000000,5965.802734,10755400
2018-06-07,7000.000000,7175.000000,7000.000000,7100.000000,6072.717773,12775900
2018-06-08,7125.000000,7150.000000,6950.000000,6950.000000,5944.420410,17604100
2018-06-11,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-12,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-13,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-14,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-15,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-18,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-19,6950.000000,6950.000000,6950.000000,6950.000000,5944.420410,0
2018-06-20,6900.000000,6950.000000,6625.000000,6700.000000,5932.908691,20191400
2018-06-21,6850.000000,6850.000000,6475.000000,6525.000000,5777.944336,7803300
2018-06-22,6500.000000,6675.000000,6475.000000,6550.000000,5800.082520,8909500
2018-06-25,6650.000000,6700.000000,6500.000000,6625.000000,5866.495605,5831500
